X,Y,OBJECTID,GIS_LOC_ID,STATUS,ISSUE_AUTH,P_TYPE,P_CAT,P_CAT_CODE,PERMIT_ID,P_FEAT_ID,PRIMARY_PF,PF_TYPE,TOTAL_PF,MODNR_ID,FAC_NAME,FAC_ADD1,FAC_ADD2,FAC_CITY,FAC_ZIP,FAC_ZIP4,FAC_PHONE,FAC_COUNTY,REGION,HSE_DIST,SNT_DIST,UTMEASTING,UTMNORTHNG,DATECOLL,HCOLLTEXT,SOURCESCAL,HACCURACY,PDOP,EPE,HDATUMNAME,UTMZONE,SOURCECODE,REFPTTEXT,VERIFTEXT,GIS_APPR,SIC_CODE,SIC_DESC,NAICS_CODE,NAICS_DESC,PF_ACTIVE,PF_INITIAL,PF_ISSUE,PF_EXPIRE,CA_NAME,CA_ADD1,CA_ADD2,CA_CITY,CA_STATE,CA_ZIP,CA_ZIP4,CA_LEVEL,AFOCLASS,CAFO_REAS,BEEF,DAIRY,BROILERS,LAYERS,PULLETS,TURKEYS,SW_OVR_55,SW_UND_55,GOAT,HORSE,PF_TOTALAU,LAND_ACRES,RUNOFFAREA,EST_MAN_G,EST_MAN_T,EST_LIQ_G,EST_LIQ_T,STR_AGST,STR_AGSTDD,STR_AD,STR_ADDD,STR_BGST,STR_BGSTDD,STR_CP,STR_CPDD,STR_EP,STR_EPDD,STR_ISP,STR_ISPDD,STR_NONE,STR_NONEDD,STR_OP,STR_OPDD,STR_RSS,STR_RSSDD,STR_SL,STR_SLDD,STR_UP,STR_UPDD,STR_WWTL,STR_WWTLDD,NMP,NMP_DATE,G_TRT_TYPE,WASTE_CODE,WASTE_TYPE,EDU,FLOW_DSGN,FLOW_ACT,OWN_NAME,OWN_ADDR1,OWN_ADDR2,OWN_CITY,OWN_STATE,OWN_ZIP,OWN_PLUS4,OWN_CNTRY,QTR_3,QTR_2,QTR_1,SECTION_,TOWNSHIP,T_DIR,RANGE,R_DIR,LAND_GRANT,REC_STREAM,REC_STM_CL,DSG_303D,WBID,WB_NAME,WB_CLASS,DIS_RECSTM,NHD_ID,NO_DISG_CL,HUC_8,SUB_WATERS
-93.970340061940973,36.661395542339505,832,56721,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010576,001,Y,Land Application Site,1,12617,K and K Farm,6689 Farm Road 2190, ,EXETER,65647, ,4178467454,Barry,SWR,0,0,413281.053,4057748.691,2011-12-01T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2006-07-21T00:00:00.000Z,1999-04-23T00:00:00.000Z,2011-05-13T00:00:00.000Z,2013-02-23T00:00:00.000Z,KOU LEE VANG,6689 FR 2190, ,EXETER,MO,65647,8217, ,Class IC, ,0,0,120000,0,0,0,0,0,0,0,960,0,0,648,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Kou Lee Vang,6689 Farm Raod 2190, ,Exeter,MO,65647,8217,USA, ,SW,SW,33,23,N,28,W, ,Shoal Creek,UNCLASSIFIED,N,3231,Shoal Cr.,C,0, ,N,11070207,0702
-94.102090115900609,36.91117358300697,833,56715,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010572,001,Y,Land Application Site,1,12613,HARVILL FARMS INC,9743 Walleye Road, ,STARK CITY,64866, ,4174762223,Newton,SWR,0,0,401825.329,4085585.006,2011-05-11T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2007-04-06T00:00:00.000Z,1999-07-16T00:00:00.000Z,2011-05-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,Harvill Farms Inc,9743 Walleye Road, ,Stark City,MO,64866, , ,Class IC, ,0,0,180000,0,0,0,0,0,0,0,1440,0,0,972,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Harvill Farms Inc,9743 Walleye Road, ,Stark City,MO,64866, ,USA, ,NE,SE,4,25,N,29,W, ,Tributary to Shoal Creek,UNCLASSIFIED,N,3222,Shoal Cr.,P,0, ,N,11070207,0706
-94.279174200062968,37.360006654463795,834,56674,Expired,Water Protection Program,GPCF,General AFO,genafo,MOG010763,002,N,Land Application Site,2,12778,Bryan Heath Covey,935 SE 10th Lane, ,JASPER,64755, ,4173596569,Barton,SWR,0,0,386721.073,4135576.958,2012-02-08T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2009-03-12T00:00:00.000Z,2009-03-13T00:00:00.000Z,2011-05-13T00:00:00.000Z,2013-02-23T00:00:00.000Z,Bryan Heath Covey,15360 CO RD 80, ,Carthage,MO,64836, , ,Class II,Voluntary,0,0,0,0,0,0,0,2300,0,0,230,0,0,6,0,784140,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,Y,,Land Application,MNR,Manure, ,0.00214,0,Bryan Heath Covey,15360 CO RD 80, ,Carthage,MO,64836, ,USA, ,NW,SW,7,30,N,30,W, ,Tributary to Coon Creek,UNCLASSIFIED,N,3191,Coon Cr.,C,0, ,N,11070207,0301
-94.279174199566754,37.356950654532348,835,56673,Expired,Water Protection Program,GPCF,General AFO,genafo,MOG010763,001,Y,Land Application Site,2,12778,Bryan Heath Covey,935 SE 10th Lane, ,JASPER,64755, ,4173596569,Barton,SWR,0,0,386716.479,4135237.903,2012-02-08T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2009-03-12T00:00:00.000Z,2009-03-13T00:00:00.000Z,2011-05-13T00:00:00.000Z,2013-02-23T00:00:00.000Z,Bryan Heath Covey,15360 CO RD 80, ,Carthage,MO,64836, , ,Class II,Voluntary,0,0,0,0,0,0,0,2300,0,0,230,0,0,6,0,784140,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,Y,,Land Application,MNR,Manure, ,0.002148,0,Bryan Heath Covey,15360 CO RD 80, ,Carthage,MO,64836, ,USA, ,SW,SW,7,30,N,30,W, ,Tributary to Coon Creek,UNCLASSIFIED,N,3191,Coon Cr.,C,0, ,N,11070207,0301
-94.248090191111515,37.318923650799057,836,56669,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010559,001,Y,Land Application Site,1,12601,Bill Joyce,11042 Sumac Road, ,JASPER,64755, ,4173942221,Jasper,SWR,0,0,389413.658,4130982.09,2012-02-14T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3095,Chicken Eggs,0, ,2006-06-30T00:00:00.000Z,1999-09-24T00:00:00.000Z,2011-03-15T00:00:00.000Z,2013-02-23T00:00:00.000Z,Bill Joyce,11042 Sumac Rd, ,Jasper,MO,64755, , ,Class IC, ,0,0,0,0,85000,0,0,0,0,0,1417,0,0,625,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Bill Joyce,11042 Sumac Road, ,Jasper,MO,64755, ,USA, ,SE,NE,29,30,N,30,W, ,Opossum Creek,C,N,3190,Opossum Cr.,C,0, ,N,11070207,0306
-93.91414604909437,36.594200536958702,837,56519,Expired,Water Protection Program,GPCF,General AFO,genafo,MOG010318,001,Y,Land Application Site,1,12409,Griffis Farm,10262 FR 2240, ,WASHBURN,65772, ,4178261920,Barry,SWR,0,0,418232.295,4050245.405,2011-04-28T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3096,Turkeys And Turkey Eggs,0, ,2007-08-10T00:00:00.000Z,1997-05-23T00:00:00.000Z,2011-05-06T00:00:00.000Z,2013-02-23T00:00:00.000Z,Rusty and Tasha Griffis,10262 FR 2240, ,Washburn,MO,65772, , ,Class II,Voluntary,0,0,0,0,0,50000,0,0,0,0,909,0,0,1150,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Rusty and Tasha Griffis,10262 FR 2240, ,Washburn,MO,65772, ,USA, ,SE,NW,25,22,N,28,W, ,Trib to Flat Creek,C,N,2398,Trib. to Flat Cr.,C,0, ,N,11010002,0401
-94.30164937603692,39.764059575708721,838,56105,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010052,001,Y,Land Application Site,1,12204,Robert Mattson,10251 SE Locust Rd, ,CAMERON,64429, ,8166327752,DeKalb,KCR,0,0,388509,4402380,2011-03-30T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2007-10-19T00:00:00.000Z,1996-06-03T00:00:00.000Z,2011-04-08T00:00:00.000Z,2013-02-23T00:00:00.000Z,Julie Mattson,10251 SE Locust Rd, ,Cameron,MO,64429, , ,Class IC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886024,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,319,N,0,N,0,Y,,Land Application,MNR,Manure, ,0.010647,0,Julie Mattson,10251 SE Locust Rd, ,Cameron,MO,64429, ,USA, ,SE,SE,07,57,N,30,W, ,Trib to Cameron Lake #4,UNCLASSIFIED,N,7384,Cameron Lake #4 (Grindstone Reservoir),L1,0,10280101015628,N,10280101,0701
-94.121979119908886,36.793645562926436,839,55719,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010354,001,Y,Land Application Site,1,12441,Jimmy Dean Farm,28702 Hwy A, ,FAIRVIEW,64842, ,4178250288,Newton,SWR,0,0,399900.387,4072567.515,2012-02-15T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3094,"Broiler, Fryer, And Roaster Chickens",0, ,2007-04-06T00:00:00.000Z,1997-05-23T00:00:00.000Z,2011-03-16T00:00:00.000Z,2013-02-23T00:00:00.000Z,Jerry Dean Evans,28702 Hwy A, ,Fairview,MO,64842, , ,Class IC, ,0,0,140000,0,0,0,0,0,0,0,1120,0,0,756,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Jerry Dean Evans,28702 Hwy A, ,Fairview,MO,64842, ,USA, ,SE,SW,13,24,N,30,W, ,Stedman Branch,UNCLASSIFIED,N,3262,Middle Indian Cr.,C,0, ,N,11070208,0301
-93.843035048452663,36.946506604377085,840,55463,Expired,Water Protection Program,GPCF,General CAFO IC,gencafoIC,MOG010358,001,Y,Land Application Site,1,12444,Goose Creek Farming Co.,22546 Lawrence 1120, ,VERONA,65769, ,4174661450,Lawrence,SWR,0,0,424937.405,4089269.4,2011-03-02T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3095,Chicken Eggs,0, ,2006-09-22T00:00:00.000Z,1996-06-10T00:00:00.000Z,2011-03-04T00:00:00.000Z,2013-02-23T00:00:00.000Z,Jason and Ronda Sumners,22546 Lawrence 1120, ,Verona,MO,65769, , ,Class IC, ,0,0,0,44000,0,0,0,0,0,0,1467,0,0,1806,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,365,N,0,N,0,N,0,Y,,Land Application,MNR,Manure, ,0,0,Jason and Ronda Sumners,22546 Lawrence 1120, ,Verona,MO,65769, ,USA, ,NW,SW,24,26,N,27,W, ,Trib Browning Hollow,UNCLASSIFIED,N,3166,Browning Hollow,C,0, ,N,11070207,0101
-91.843656629588907,39.997840338529208,841,52981,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,SM2,N,Receiving Water Monitoring,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,598710,4428157,2010-07-19T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2010-07-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,0,N,0,N,0,N,0,N,0,N,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, , ,SE,13,60,N,9,W, ,Troublesome Creek,UNCLASSIFIED,N,74,Troublesome Cr.,C,0,07110003000047,N,07110003,0203
-91.913593575671115,40.083368154102878,842,52980,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,SM1,N,Receiving Water Monitoring,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,592624,4437575,2010-07-19T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2010-07-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,0,N,0,N,0,N,0,N,0,N,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, , ,SW,16,61,N,9,W, ,Troublesome Creek,C,N,74,Troublesome Cr.,C,0,07110003000058,N,07110003,0203
-91.912510217343552,40.002489124170779,843,52979,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,054,N,Land Application Site,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,592826,4428599,2010-07-19T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2010-07-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,67629,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,275,Y,,Land Application,DSW,Domestic (Sanitary) Wastewater, ,0.000185,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, ,SW,NW,16,60,N,9,W, ,Seebers Branch,UNCLASSIFIED,N,71,S. Fabius R.,P,0, ,N,07110003,0305
-93.215385024444132,40.414321858132098,844,52568,Expired,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0118761,SM3,N,Receiving Water Monitoring,22,10575,MBM Terre Haute Farm,17802 200th Street, ,LUCERNE,64655, ,6607937200,Putnam,NER,0,0,481727,4473766,2010-07-06T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2010-07-06T00:00:00.000Z,1997-05-23T00:00:00.000Z,2010-11-29T00:00:00.000Z,2015-11-28T00:00:00.000Z,Murphy-Brown of Missouri LLC,17999 US Highway 65, ,PRINCETON,MO,64673, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,4273,0,0,0,0,0,N,0,N,0,N,0,N,0, ,0, ,0, ,0, ,0, ,0,N,0,N,0,N,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Murphy-Brown of Missouri LLC,17999 US Hwy 65, ,PRINCETON,MO,64673, ,USA, ,SE,SE,23,65,N,21,W, ,Trib Locust Creek,UNCLASSIFIED,Y,606,Locust Cr.,P,0, ,N,10280103,0705
-93.252815181275125,40.416327186740006,845,52567,Expired,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0118761,SM2,N,Receiving Water Monitoring,22,10575,MBM Terre Haute Farm,17802 200th Street, ,LUCERNE,64655, ,6607937200,Putnam,NER,0,0,478552,4473997,2010-07-06T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2010-07-06T00:00:00.000Z,1997-05-23T00:00:00.000Z,2010-11-29T00:00:00.000Z,2015-11-28T00:00:00.000Z,Murphy-Brown of Missouri LLC,17999 US Highway 65, ,PRINCETON,MO,64673, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,4273,0,0,0,0,0,N,0,N,0,N,0,N,0, ,0, ,0, ,0, ,0, ,0,N,0,N,0,N,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Murphy-Brown of Missouri LLC,17999 US Hwy 65, ,PRINCETON,MO,64673, ,USA, ,SW,SW,22,65,N,21,W, ,trib West Fork Locust Creek,UNCLASSIFIED,N,613,W. Fk. Locust Cr.,C,0, ,N,10280103,0801
-93.214394618807475,40.451342167633975,846,52566,Expired,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0118761,SM1,N,Receiving Water Monitoring,22,10575,MBM Terre Haute Farm,17802 200th Street, ,LUCERNE,64655, ,6607937200,Putnam,NER,0,0,481821,4477875,2010-07-06T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3090,Hogs,0, ,2010-07-06T00:00:00.000Z,1997-05-23T00:00:00.000Z,2010-11-29T00:00:00.000Z,2015-11-28T00:00:00.000Z,Murphy-Brown of Missouri LLC,17999 US Highway 65, ,PRINCETON,MO,64673, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,4273,0,0,0,0,0,N,0,N,0,N,0,N,0, ,0, ,0, ,0, ,0, ,0,N,0,N,0,N,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Murphy-Brown of Missouri LLC,17999 US Hwy 65, ,PRINCETON,MO,64673, ,USA, ,NE,SE,11,65,N,21,W, ,Trib Locust Creek,UNCLASSIFIED,N,606,Locust Cr.,P,0, ,N,10280103,0703
-91.901559007731052,40.02645019127057,847,52510,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,011,N,Land Application Site,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,593728,4431270,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,13,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2007-07-13T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,5159640,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,141,Y,,Land Application,DSW,Domestic (Sanitary) Wastewater, ,0.014,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, ,NW,SE,4,60,N,9,W, ,Trib Troublesome Creek,C,N,74,Troublesome Cr.,C,0,07110003000400,N,07110003,0203
-91.954728810528067,40.030840246638583,848,52509,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,010,N,Land Application Site,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,589185.337,4431702.677,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2006-09-22T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,4900000,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,0,Y,,Land Application,MNR,Manure, ,0.013424,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, ,SE,NE,1,60,N,10,W, ,Seebers Branch,UNCLASSIFIED,N,71,S. Fabius R.,P,0, ,N,07110003,0305
-91.912284800637821,40.002896239681746,849,52508,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,009,N,Land Application Site,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,592844.69,4428644.422,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2006-09-22T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,1200,0,120,9560,0,0,0,620077,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,156,Y,,Land Application,MNR,Manure, ,0.001988,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, ,SW,NW,16,60,N,9,W, ,Seebers Branch,UNCLASSIFIED,N,71,S. Fabius R.,P,0, ,N,07110003,0305
-91.901284804343362,40.024701248953228,850,52505,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,006,N,Receiving Water Monitoring,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,593753.792,4431076.166,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2003-05-16T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,0,Y,,N/A - Instream Monitoring,INSTR,N/A - Instream Monitoring, ,0,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA,NE,SW,SE,4,60,N,9,W, ,Trib Troublesome Creek,UNCLASSIFIED,N,74,Troublesome Cr.,C,0, ,N,07110003,0203
-91.873645792851661,40.027729248720803,851,52504,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,005,N,Outfall,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,596108.027,4431441.713,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2003-05-16T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,1814050,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,120,Y,,Land Application,DSW,Domestic (Sanitary) Wastewater, ,0.00497,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA, ,NW,SW,2,60,N,9,W, ,Trib Troublesome Creek,UNCLASSIFIED,N,74,Troublesome Cr.,C,0, ,N,07110003,0203
-91.878256788440538,40.02764624584362,852,52502,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,003,N,Outfall,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,595714.696,4431427.535,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2003-05-16T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,4464,0,0,0,0,0,0,0,0,6377,9560,0,0,0,130389000,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,330,Y,,Land Application,MNR,Manure, ,0.35723,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA,NE,NE,SE,3,60,N,9,W, ,Trib Troublesome Creek,UNCLASSIFIED,N,74,Troublesome Cr.,C,0, ,N,07110003,0203
-91.873367788134502,40.030924245306281,853,52501,Effective,Water Protection Program,SITE,Site-Specific CAFO (IA),sscafoIA,MO0119962,002,N,Outfall,11,10680,Sharpe Holdings dba Sharpe Land and Catt,12539 255th St, ,LA BELLE,63447, ,6602135100,Lewis,NER,0,0,596127.263,4431796.64,2010-07-16T00:00:00.000Z,Interpolation from map,1:24000,25,0,0,NAD83,15,WPCB,Outfall Pipe,Verified Relative to Map Features,Y,3093,Dairy Farms,0, ,2003-05-16T00:00:00.000Z,1998-06-19T00:00:00.000Z,2010-12-10T00:00:00.000Z,2015-12-09T00:00:00.000Z,SHARPE HOLDINGS,ATTN: Sharon Holdings,500 E Ninth,Kansas City,MO,64106, , ,Class IA, ,0,2625,0,0,0,0,0,0,0,0,3750,9560,0,0,0,242682,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,293,Y,,Land Application,MNR,Manure, ,0.064558,0,Sharpe Holdings,ATTN: Sharon Holdings,500 E. Ninth,Kansas City,MO,64106, ,USA,NE,SW,NW,2,60,N,9,W, ,Trib Troublesome Creek,UNCLASSIFIED,N,74,Troublesome Cr.,C,0, ,N,07110003,0203
